"length","gene_id"
4613,"Montipora_capitata_HIv3___RNAseq.g37572.t1"
395,"Montipora_capitata_HIv3___TS.g30084.t1"
1529,"Montipora_capitata_HIv3___RNAseq.g37574.t1"
2474,"Montipora_capitata_HIv3___RNAseq.g37575.t1"
8279,"Montipora_capitata_HIv3___RNAseq.g37576.t1"
63655,"Montipora_capitata_HIv3___RNAseq.g37577.t1"
260,"Montipora_capitata_HIv3___TS.g30089.t1"
791,"Montipora_capitata_HIv3___TS.g30090.t1"
15141,"Montipora_capitata_HIv3___RNAseq.g37578.t1"
942,"Montipora_capitata_HIv3___RNAseq.g37579.t1"
3917,"Montipora_capitata_HIv3___RNAseq.g37580.t1"
769,"Montipora_capitata_HIv3___RNAseq.g37581.t1"
17231,"Montipora_capitata_HIv3___RNAseq.g37582.t1"
20426,"Montipora_capitata_HIv3___RNAseq.g37583.t2"
5814,"Montipora_capitata_HIv3___RNAseq.g37584.t1"
913,"Montipora_capitata_HIv3___RNAseq.g37585.t1"
2279,"Montipora_capitata_HIv3___RNAseq.g37586.t1"
26177,"Montipora_capitata_HIv3___RNAseq.g37587.t1"
344,"Montipora_capitata_HIv3___RNAseq.g37588.t1"
338,"Montipora_capitata_HIv3___RNAseq.g37589.t1"
449,"Montipora_capitata_HIv3___RNAseq.g37590.t1"
44193,"Montipora_capitata_HIv3___RNAseq.g37591.t1"
24238,"Montipora_capitata_HIv3___TS.g30103.t1"
1196,"Montipora_capitata_HIv3___RNAseq.g37594.t1"
16229,"Montipora_capitata_HIv3___RNAseq.g37595.t1"
1700,"Montipora_capitata_HIv3___RNAseq.g37596.t1"
24440,"Montipora_capitata_HIv3___RNAseq.g37597.t1"
449,"Montipora_capitata_HIv3___RNAseq.g37598.t1"
8855,"Montipora_capitata_HIv3___RNAseq.g37599.t1"
2143,"Montipora_capitata_HIv3___TS.g30110.t1"
2351,"Montipora_capitata_HIv3___RNAseq.g37600.t1"
6681,"Montipora_capitata_HIv3___RNAseq.g37601.t1"
4437,"Montipora_capitata_HIv3___RNAseq.g37602.t1"
8009,"Montipora_capitata_HIv3___TS.g30114.t1"
6015,"Montipora_capitata_HIv3___RNAseq.g37604.t1"
77530,"Montipora_capitata_HIv3___RNAseq.g37605.t5"
9497,"Montipora_capitata_HIv3___RNAseq.g37606.t1"
49584,"Montipora_capitata_HIv3___RNAseq.g37607.t1"
8485,"Montipora_capitata_HIv3___TS.g30118.t1"
23610,"Montipora_capitata_HIv3___TS.g30119.t2"
57731,"Montipora_capitata_HIv3___RNAseq.g37611.t1"
521,"Montipora_capitata_HIv3___TS.g30122.t1"
5203,"Montipora_capitata_HIv3___RNAseq.g37612.t1"
56095,"Montipora_capitata_HIv3___RNAseq.g37613.t1"
8079,"Montipora_capitata_HIv3___RNAseq.g37614.t1"
36442,"Montipora_capitata_HIv3___RNAseq.g37615.t1"
305,"Montipora_capitata_HIv3___RNAseq.g37616.t1"
5095,"Montipora_capitata_HIv3___RNAseq.g37617.t1b"
15513,"Montipora_capitata_HIv3___RNAseq.g37617.t1a"
21645,"Montipora_capitata_HIv3___RNAseq.g37618.t1"
347,"Montipora_capitata_HIv3___RNAseq.g37619.t1"
434,"Montipora_capitata_HIv3___RNAseq.g37620.t1"
24064,"Montipora_capitata_HIv3___RNAseq.g37621.t1"
21428,"Montipora_capitata_HIv3___RNAseq.g37622.t1"
4673,"Montipora_capitata_HIv3___RNAseq.g37623.t1"
30461,"Montipora_capitata_HIv3___RNAseq.g37624.t1"
8480,"Montipora_capitata_HIv3___RNAseq.g37625.t2"
12590,"Montipora_capitata_HIv3___RNAseq.g37626.t1"
12844,"Montipora_capitata_HIv3___RNAseq.g37627.t1"
2471,"Montipora_capitata_HIv3___RNAseq.g37628.t1a"
606,"Montipora_capitata_HIv3___RNAseq.g37628.t1b"
3813,"Montipora_capitata_HIv3___RNAseq.g37629.t1"
3274,"Montipora_capitata_HIv3___RNAseq.g37630.t1"
845,"Montipora_capitata_HIv3___RNAseq.g37631.t1"
341,"Montipora_capitata_HIv3___RNAseq.g37632.t1"
1490,"Montipora_capitata_HIv3___RNAseq.g37633.t1"
3462,"Montipora_capitata_HIv3___TS.g30146.t1"
4084,"Montipora_capitata_HIv3___TS.g30147.t2"
257,"Montipora_capitata_HIv3___TS.g30148.t1"
10593,"Montipora_capitata_HIv3___TS.g30149.t1"
266,"Montipora_capitata_HIv3___RNAseq.g37637.t1"
506,"Montipora_capitata_HIv3___RNAseq.g37638.t1"
9907,"Montipora_capitata_HIv3___RNAseq.g37639.t1"
18526,"Montipora_capitata_HIv3___RNAseq.g37640.t2"
6273,"Montipora_capitata_HIv3___RNAseq.g37641.t1"
1343,"Montipora_capitata_HIv3___RNAseq.g37642.t1"
61627,"Montipora_capitata_HIv3___RNAseq.g37643.t1"
680,"Montipora_capitata_HIv3___RNAseq.g37644.t1"
8821,"Montipora_capitata_HIv3___RNAseq.g37645.t1"
1091,"Montipora_capitata_HIv3___RNAseq.g37646.t1"
1187,"Montipora_capitata_HIv3___RNAseq.g37647.t1"
1628,"Montipora_capitata_HIv3___RNAseq.g37648.t1"
500,"Montipora_capitata_HIv3___RNAseq.g37649.t1"
305,"Montipora_capitata_HIv3___RNAseq.g37650.t1"
296,"Montipora_capitata_HIv3___RNAseq.g37651.t1"
29579,"Montipora_capitata_HIv3___RNAseq.g37652.t1"
2558,"Montipora_capitata_HIv3___RNAseq.g37653.t1"
341,"Montipora_capitata_HIv3___RNAseq.g37654.t1"
2516,"Montipora_capitata_HIv3___RNAseq.g37655.t1"
680,"Montipora_capitata_HIv3___RNAseq.g37656.t1"
746,"Montipora_capitata_HIv3___RNAseq.g37657.t1"
910,"Montipora_capitata_HIv3___RNAseq.g37658.t1"
380,"Montipora_capitata_HIv3___RNAseq.g37659.t1"
2746,"Montipora_capitata_HIv3___RNAseq.g37660.t1"
953,"Montipora_capitata_HIv3___RNAseq.g37661.t1"
15969,"Montipora_capitata_HIv3___TS.g30174.t1"
28482,"Montipora_capitata_HIv3___RNAseq.g37664.t1"
1418,"Montipora_capitata_HIv3___RNAseq.g37665.t1"
44215,"Montipora_capitata_HIv3___RNAseq.g37666.t2"
2283,"Montipora_capitata_HIv3___TS.g30179.t1"
404,"Montipora_capitata_HIv3___TS.g30180.t1"
335,"Montipora_capitata_HIv3___RNAseq.g37668.t1"
6908,"Montipora_capitata_HIv3___RNAseq.g37669.t1"
4286,"Montipora_capitata_HIv3___RNAseq.g37670.t1"
834,"Montipora_capitata_HIv3___TS.g30182.t1"
28054,"Montipora_capitata_HIv3___TS.g30183.t1"
5646,"Montipora_capitata_HIv3___RNAseq.g37673.t1"
443,"Montipora_capitata_HIv3___RNAseq.g37674.t1"
911,"Montipora_capitata_HIv3___RNAseq.g37675.t1"
3823,"Montipora_capitata_HIv3___RNAseq.g37676.t1"
1778,"Montipora_capitata_HIv3___RNAseq.g37677.t1"
1571,"Montipora_capitata_HIv3___RNAseq.g37678.t1"
13621,"Montipora_capitata_HIv3___RNAseq.g37679.t1"
608,"Montipora_capitata_HIv3___RNAseq.g37680.t1"
15801,"Montipora_capitata_HIv3___TS.g30192.t1"
3719,"Montipora_capitata_HIv3___RNAseq.g37682.t1"
5200,"Montipora_capitata_HIv3___TS.g30194.t1"
1100,"Montipora_capitata_HIv3___RNAseq.g37685.t1"
551,"Montipora_capitata_HIv3___RNAseq.g37686.t1"
500,"Montipora_capitata_HIv3___RNAseq.g37687.t1"
656,"Montipora_capitata_HIv3___RNAseq.g37688.t1"
2916,"Montipora_capitata_HIv3___RNAseq.g37689.t1"
797,"Montipora_capitata_HIv3___RNAseq.g37690.t1"
650,"Montipora_capitata_HIv3___RNAseq.g37691.t1"
791,"Montipora_capitata_HIv3___RNAseq.g37692.t1"
10697,"Montipora_capitata_HIv3___RNAseq.g37693.t1"
434,"Montipora_capitata_HIv3___RNAseq.g37694.t1"
8814,"Montipora_capitata_HIv3___RNAseq.g37695.t1"
419,"Montipora_capitata_HIv3___RNAseq.g37696.t1"
2259,"Montipora_capitata_HIv3___RNAseq.g37697.t1"
377,"Montipora_capitata_HIv3___RNAseq.g37698.t1"
5874,"Montipora_capitata_HIv3___TS.g30209.t1"
404,"Montipora_capitata_HIv3___RNAseq.g37700.t1"
359,"Montipora_capitata_HIv3___RNAseq.g37701.t1"
560,"Montipora_capitata_HIv3___RNAseq.g37702.t1"
4492,"Montipora_capitata_HIv3___RNAseq.g37703.t1b"
1780,"Montipora_capitata_HIv3___RNAseq.g37703.t1a"
5495,"Montipora_capitata_HIv3___TS.g30214.t1"
4521,"Montipora_capitata_HIv3___RNAseq.g37705.t1"
899,"Montipora_capitata_HIv3___TS.g30216.t1"
452,"Montipora_capitata_HIv3___RNAseq.g37706.t1"
5049,"Montipora_capitata_HIv3___RNAseq.g37707.t1"
1609,"Montipora_capitata_HIv3___RNAseq.g37708.t1"
8513,"Montipora_capitata_HIv3___RNAseq.g37709.t1"
1565,"Montipora_capitata_HIv3___RNAseq.g37710.t1"
8279,"Montipora_capitata_HIv3___RNAseq.g37711.t1"
14231,"Montipora_capitata_HIv3___TS.g30223.t1"
1710,"Montipora_capitata_HIv3___RNAseq.g37713.t1"
5000,"Montipora_capitata_HIv3___RNAseq.g37714.t2"
362,"Montipora_capitata_HIv3___RNAseq.g37715.t1"
20872,"Montipora_capitata_HIv3___RNAseq.g37717.t2"
19991,"Montipora_capitata_HIv3___RNAseq.g37718.t1"
2851,"Montipora_capitata_HIv3___RNAseq.g37719.t1"
4374,"Montipora_capitata_HIv3___RNAseq.g37720.t1"
401,"Montipora_capitata_HIv3___RNAseq.g37721.t1"
650,"Montipora_capitata_HIv3___RNAseq.g37722.t1"
965,"Montipora_capitata_HIv3___RNAseq.g37723.t1"
3080,"Montipora_capitata_HIv3___RNAseq.g37724.t1"
467,"Montipora_capitata_HIv3___RNAseq.g37725.t1"
6292,"Montipora_capitata_HIv3___TS.g30237.t1"
506,"Montipora_capitata_HIv3___RNAseq.g37727.t1"
6572,"Montipora_capitata_HIv3___RNAseq.g37728.t1"
5881,"Montipora_capitata_HIv3___RNAseq.g37729.t1"
722,"Montipora_capitata_HIv3___RNAseq.g37730.t1"
14620,"Montipora_capitata_HIv3___RNAseq.g37731.t1"
3822,"Montipora_capitata_HIv3___RNAseq.g37732.t2"
314,"Montipora_capitata_HIv3___RNAseq.g37733.t1"
437,"Montipora_capitata_HIv3___RNAseq.g37734.t1"
347,"Montipora_capitata_HIv3___RNAseq.g37735.t1"
809,"Montipora_capitata_HIv3___RNAseq.g37736.t1"
353,"Montipora_capitata_HIv3___RNAseq.g37737.t1"
821,"Montipora_capitata_HIv3___RNAseq.g37738.t1"
464,"Montipora_capitata_HIv3___RNAseq.g37739.t1"
662,"Montipora_capitata_HIv3___RNAseq.g37740.t1"
1985,"Montipora_capitata_HIv3___RNAseq.g37741.t1"
4000,"Montipora_capitata_HIv3___RNAseq.g37742.t1"
704,"Montipora_capitata_HIv3___RNAseq.g37743.t1"
6146,"Montipora_capitata_HIv3___RNAseq.g37744.t1"
290,"Montipora_capitata_HIv3___TS.g30254.t1"
636,"Montipora_capitata_HIv3___RNAseq.g37745.t1"
18759,"Montipora_capitata_HIv3___RNAseq.g37746.t1"
1063,"Montipora_capitata_HIv3___RNAseq.g37747.t1"
9251,"Montipora_capitata_HIv3___RNAseq.g37748.t1"
7352,"Montipora_capitata_HIv3___RNAseq.g37749.t1"
10079,"Montipora_capitata_HIv3___TS.g30257.t1"
17043,"Montipora_capitata_HIv3___RNAseq.g37751.t1"
10452,"Montipora_capitata_HIv3___TS.g30259.t1"
17472,"Montipora_capitata_HIv3___TS.g30260.t1"
1628,"Montipora_capitata_HIv3___RNAseq.g37755.t1"
7282,"Montipora_capitata_HIv3___TS.g30262.t1"
2973,"Montipora_capitata_HIv3___RNAseq.g37757.t1"
422,"Montipora_capitata_HIv3___RNAseq.g37758.t1"
12768,"Montipora_capitata_HIv3___RNAseq.g37759.t1"
6592,"Montipora_capitata_HIv3___RNAseq.g37760.t1"
47032,"Montipora_capitata_HIv3___RNAseq.g37761.t1"
9388,"Montipora_capitata_HIv3___RNAseq.g37762.t1"
341,"Montipora_capitata_HIv3___RNAseq.g37763.t1b"
1367,"Montipora_capitata_HIv3___RNAseq.g37763.t1a"
1116,"Montipora_capitata_HIv3___RNAseq.39776_t"
584,"Montipora_capitata_HIv3___RNAseq.g37765.t1"
3831,"Montipora_capitata_HIv3___RNAseq.g37766.t1"
263,"Montipora_capitata_HIv3___RNAseq.g37767.t1"
18348,"Montipora_capitata_HIv3___RNAseq.g37768.t1"
53551,"Montipora_capitata_HIv3___RNAseq.g37769.t1"
677,"Montipora_capitata_HIv3___TS.g30276.t1"
521,"Montipora_capitata_HIv3___RNAseq.g37771.t1"
1847,"Montipora_capitata_HIv3___RNAseq.g37772.t1"
611,"Montipora_capitata_HIv3___RNAseq.g37773.t1"
560,"Montipora_capitata_HIv3___RNAseq.g37774.t1"
13422,"Montipora_capitata_HIv3___RNAseq.g37775.t1"
2693,"Montipora_capitata_HIv3___RNAseq.g37776.t1"
3365,"Montipora_capitata_HIv3___RNAseq.g37777.t1"
1555,"Montipora_capitata_HIv3___RNAseq.g37778.t1"
470,"Montipora_capitata_HIv3___RNAseq.g37779.t1"
745,"Montipora_capitata_HIv3___RNAseq.g37780.t1"
1187,"Montipora_capitata_HIv3___RNAseq.g37781.t1"
2819,"Montipora_capitata_HIv3___TS.g30288.t1"
647,"Montipora_capitata_HIv3___TS.g30289.t1b"
2200,"Montipora_capitata_HIv3___TS.g30289.t1a"
3676,"Montipora_capitata_HIv3___RNAseq.g37784.t1"
986,"Montipora_capitata_HIv3___RNAseq.g37785.t1"
1081,"Montipora_capitata_HIv3___TS.g30292.t1"
3796,"Montipora_capitata_HIv3___RNAseq.g37787.t1"
2609,"Montipora_capitata_HIv3___RNAseq.g37788.t1"
254,"Montipora_capitata_HIv3___RNAseq.g37789.t1"
5230,"Montipora_capitata_HIv3___RNAseq.g37790.t1"
710,"Montipora_capitata_HIv3___TS.g30297.t1"
713,"Montipora_capitata_HIv3___RNAseq.g37792.t1"
470,"Montipora_capitata_HIv3___RNAseq.g37793.t1"
290,"Montipora_capitata_HIv3___RNAseq.g37794.t1"
1310,"Montipora_capitata_HIv3___RNAseq.g37795.t1"
1313,"Montipora_capitata_HIv3___RNAseq.g37796.t1"
467,"Montipora_capitata_HIv3___RNAseq.g37797.t1"
1083,"Montipora_capitata_HIv3___TS.g30304.t1"
728,"Montipora_capitata_HIv3___RNAseq.g37799.t1"
9969,"Montipora_capitata_HIv3___RNAseq.g37800.t1"
290,"Montipora_capitata_HIv3___RNAseq.g37801.t1"
1495,"Montipora_capitata_HIv3___RNAseq.g37802.t1"
2524,"Montipora_capitata_HIv3___RNAseq.39818_t"
30286,"Montipora_capitata_HIv3___RNAseq.g37804.t1"
3185,"Montipora_capitata_HIv3___RNAseq.g37805.t1"
2837,"Montipora_capitata_HIv3___RNAseq.g37806.t1"
2042,"Montipora_capitata_HIv3___TS.g30313.t1"
752,"Montipora_capitata_HIv3___RNAseq.g37807.t1"
752,"Montipora_capitata_HIv3___RNAseq.g37808.t1"
476,"Montipora_capitata_HIv3___RNAseq.g37809.t1"
692,"Montipora_capitata_HIv3___RNAseq.g37810.t1"
9952,"Montipora_capitata_HIv3___RNAseq.g37811.t1"
635,"Montipora_capitata_HIv3___RNAseq.g37812.t1"
284,"Montipora_capitata_HIv3___RNAseq.g37813.t1"
575,"Montipora_capitata_HIv3___RNAseq.g37814.t1"
356,"Montipora_capitata_HIv3___RNAseq.g37815.t1"
4337,"Montipora_capitata_HIv3___TS.g30323.t1"
650,"Montipora_capitata_HIv3___RNAseq.g37817.t1"
374,"Montipora_capitata_HIv3___RNAseq.g37818.t1"
8825,"Montipora_capitata_HIv3___RNAseq.g37819.t1"
3361,"Montipora_capitata_HIv3___RNAseq.g37820.t1"
14107,"Montipora_capitata_HIv3___RNAseq.g37821.t2"
995,"Montipora_capitata_HIv3___TS.g30328.t1"
1055,"Montipora_capitata_HIv3___RNAseq.g37823.t1"
2078,"Montipora_capitata_HIv3___RNAseq.g37824.t1"
212,"Montipora_capitata_HIv3___TS.g30331.t1"
5678,"Montipora_capitata_HIv3___RNAseq.g37825.t1"
4998,"Montipora_capitata_HIv3___RNAseq.g37826.t1"
962,"Montipora_capitata_HIv3___RNAseq.g37827.t1"
7046,"Montipora_capitata_HIv3___TS.g30334.t1"
401,"Montipora_capitata_HIv3___RNAseq.g37830.t1"
4995,"Montipora_capitata_HIv3___RNAseq.g37831.t1"
4620,"Montipora_capitata_HIv3___RNAseq.g37832.t1"
2824,"Montipora_capitata_HIv3___RNAseq.g37833.t1"
473,"Montipora_capitata_HIv3___RNAseq.g37834.t1"
3306,"Montipora_capitata_HIv3___RNAseq.g37835.t1"
725,"Montipora_capitata_HIv3___RNAseq.g37836.t1"
4167,"Montipora_capitata_HIv3___RNAseq.g37837.t1"
12054,"Montipora_capitata_HIv3___RNAseq.g37838.t1"
545,"Montipora_capitata_HIv3___RNAseq.g37839.t1"
617,"Montipora_capitata_HIv3___RNAseq.g37840.t1"
5561,"Montipora_capitata_HIv3___RNAseq.39849_t"
569,"Montipora_capitata_HIv3___RNAseq.g37842.t1"
81300,"Montipora_capitata_HIv3___RNAseq.g37843.t1"
623,"Montipora_capitata_HIv3___RNAseq.g37844.t1"
14885,"Montipora_capitata_HIv3___RNAseq.g37845.t1"
2100,"Montipora_capitata_HIv3___TS.g30350.t1"
1115,"Montipora_capitata_HIv3___RNAseq.g37847.t1"
2754,"Montipora_capitata_HIv3___RNAseq.g37848.t1"
812,"Montipora_capitata_HIv3___RNAseq.g37849.t1"
1164,"Montipora_capitata_HIv3___RNAseq.g37850.t1"
4207,"Montipora_capitata_HIv3___RNAseq.g37851.t1"
6364,"Montipora_capitata_HIv3___TS.g30355.t1"
12956,"Montipora_capitata_HIv3___RNAseq.g37853.t1"
413,"Montipora_capitata_HIv3___TS.g30357.t1"
1860,"Montipora_capitata_HIv3___RNAseq.g37855.t1"
2385,"Montipora_capitata_HIv3___RNAseq.g37856.t1"
1142,"Montipora_capitata_HIv3___RNAseq.g37857.t1"
2656,"Montipora_capitata_HIv3___RNAseq.g37858.t1"
850,"Montipora_capitata_HIv3___RNAseq.g37859.t1"
14065,"Montipora_capitata_HIv3___TS.g30362.t1"
239,"Montipora_capitata_HIv3___RNAseq.g37861.t1"
2062,"Montipora_capitata_HIv3___RNAseq.g37862.t1"
20558,"Montipora_capitata_HIv3___RNAseq.g37863.t2"
1664,"Montipora_capitata_HIv3___RNAseq.g37864.t1"
543,"Montipora_capitata_HIv3___TS.g30366.t1"
12371,"Montipora_capitata_HIv3___RNAseq.g37866.t1"
6779,"Montipora_capitata_HIv3___RNAseq.g37867.t1"
932,"Montipora_capitata_HIv3___RNAseq.g37868.t1"
3169,"Montipora_capitata_HIv3___RNAseq.g37869.t1"
11656,"Montipora_capitata_HIv3___RNAseq.g37870.t1"
11563,"Montipora_capitata_HIv3___RNAseq.g37871.t1"
3354,"Montipora_capitata_HIv3___RNAseq.g37872.t1"
542,"Montipora_capitata_HIv3___RNAseq.g37873.t1"
518,"Montipora_capitata_HIv3___RNAseq.g37874.t1"
3355,"Montipora_capitata_HIv3___RNAseq.g37875.t1"
368,"Montipora_capitata_HIv3___RNAseq.g37876.t1"
3064,"Montipora_capitata_HIv3___RNAseq.g37877.t1"
2045,"Montipora_capitata_HIv3___RNAseq.g37878.t1"
6175,"Montipora_capitata_HIv3___RNAseq.g37879.t1"
509,"Montipora_capitata_HIv3___RNAseq.g37880.t1"
2762,"Montipora_capitata_HIv3___RNAseq.g37881.t1"
3188,"Montipora_capitata_HIv3___RNAseq.g37882.t1"
3519,"Montipora_capitata_HIv3___TS.g30381.t1"
6760,"Montipora_capitata_HIv3___RNAseq.g37885.t1"
218,"Montipora_capitata_HIv3___RNAseq.g37886.t1"
2188,"Montipora_capitata_HIv3___TS.g30384.t1"
1149,"Montipora_capitata_HIv3___RNAseq.g37889.t1"
3104,"Montipora_capitata_HIv3___RNAseq.g37890.t1"
799,"Montipora_capitata_HIv3___TS.g30387.t1"
686,"Montipora_capitata_HIv3___RNAseq.g37891.t1"
1898,"Montipora_capitata_HIv3___RNAseq.g37892.t1c"
5670,"Montipora_capitata_HIv3___RNAseq.g37892.t1b"
4642,"Montipora_capitata_HIv3___RNAseq.g37892.t1a"
606,"Montipora_capitata_HIv3___RNAseq.g37893.t1"
1246,"Montipora_capitata_HIv3___RNAseq.g37894.t1"
2750,"Montipora_capitata_HIv3___TS.g30392.t1"
1813,"Montipora_capitata_HIv3___RNAseq.g37896.t1"
3355,"Montipora_capitata_HIv3___RNAseq.g37897.t1"
548,"Montipora_capitata_HIv3___RNAseq.g37898.t1"
7983,"Montipora_capitata_HIv3___TS.g30395.t1"
1520,"Montipora_capitata_HIv3___RNAseq.g37901.t1"
1037,"Montipora_capitata_HIv3___RNAseq.g37902.t2"
6477,"Montipora_capitata_HIv3___RNAseq.g37903.t1"
2696,"Montipora_capitata_HIv3___RNAseq.g37904.t1"
675,"Montipora_capitata_HIv3___RNAseq.g37905.t1"
236,"Montipora_capitata_HIv3___TS.g30401.t1"
11588,"Montipora_capitata_HIv3___TS.g30402.t1"
17572,"Montipora_capitata_HIv3___RNAseq.g37908.t1"
404,"Montipora_capitata_HIv3___RNAseq.g37909.t1"
833,"Montipora_capitata_HIv3___TS.g30405.t1"
8586,"Montipora_capitata_HIv3___RNAseq.g37911.t1a"
7905,"Montipora_capitata_HIv3___RNAseq.g37911.t1b"
1436,"Montipora_capitata_HIv3___RNAseq.g37912.t1"
680,"Montipora_capitata_HIv3___TS.g30409.t1"
5524,"Montipora_capitata_HIv3___RNAseq.g37913.t1"
3636,"Montipora_capitata_HIv3___RNAseq.g37914.t1"
1085,"Montipora_capitata_HIv3___RNAseq.g37915.t1"
497,"Montipora_capitata_HIv3___RNAseq.g37916.t1"
8100,"Montipora_capitata_HIv3___TS.g30414.t1c"
5839,"Montipora_capitata_HIv3___RNAseq.g37918.t1"
5445,"Montipora_capitata_HIv3___TS.g30414.t1b"
1255,"Montipora_capitata_HIv3___TS.g30414.t1a"
2271,"Montipora_capitata_HIv3___RNAseq.g37921.t1"
1217,"Montipora_capitata_HIv3___RNAseq.g37922.t1"
2491,"Montipora_capitata_HIv3___TS.g30417.t1"
1744,"Montipora_capitata_HIv3___TS.g30418.t1"
1738,"Montipora_capitata_HIv3___RNAseq.g37925.t1"
1444,"Montipora_capitata_HIv3___RNAseq.g37926.t1"
2066,"Montipora_capitata_HIv3___RNAseq.g37927.t1"
1336,"Montipora_capitata_HIv3___TS.g30422.t1"
512,"Montipora_capitata_HIv3___RNAseq.g37929.t1"
3418,"Montipora_capitata_HIv3___RNAseq.g37930.t1"
533,"Montipora_capitata_HIv3___RNAseq.g37931.t1"
302,"Montipora_capitata_HIv3___RNAseq.g37932.t1"
9182,"Montipora_capitata_HIv3___RNAseq.g37933.t1"
659,"Montipora_capitata_HIv3___RNAseq.g37934.t1"
4752,"Montipora_capitata_HIv3___RNAseq.g37935.t1"
335,"Montipora_capitata_HIv3___RNAseq.g37936.t1"
404,"Montipora_capitata_HIv3___RNAseq.g37937.t1"
10407,"Montipora_capitata_HIv3___TS.g30432.t1"
653,"Montipora_capitata_HIv3___RNAseq.g37939.t1"
341,"Montipora_capitata_HIv3___RNAseq.g37940.t1"
851,"Montipora_capitata_HIv3___RNAseq.g37941.t1"
1814,"Montipora_capitata_HIv3___TS.g30436.t1"
1483,"Montipora_capitata_HIv3___TS.g30437.t1"
281,"Montipora_capitata_HIv3___RNAseq.g37945.t1"
320,"Montipora_capitata_HIv3___RNAseq.g37946.t1"
2559,"Montipora_capitata_HIv3___RNAseq.g37947.t1"
8400,"Montipora_capitata_HIv3___RNAseq.g37948.t1"
419,"Montipora_capitata_HIv3___RNAseq.g37949.t1"
2401,"Montipora_capitata_HIv3___TS.g30442.t1"
5009,"Montipora_capitata_HIv3___RNAseq.g37951.t1"
335,"Montipora_capitata_HIv3___TS.g30443.t1"
260,"Montipora_capitata_HIv3___TS.g30444.t1"
401,"Montipora_capitata_HIv3___RNAseq.g37953.t1"
683,"Montipora_capitata_HIv3___RNAseq.g37954.t1"
2332,"Montipora_capitata_HIv3___RNAseq.g37955.t1"
5811,"Montipora_capitata_HIv3___TS.g30447.t1"
4891,"Montipora_capitata_HIv3___RNAseq.g37957.t1"
335,"Montipora_capitata_HIv3___RNAseq.g37958.t1"
1373,"Montipora_capitata_HIv3___RNAseq.g37959.t1"
2971,"Montipora_capitata_HIv3___TS.g30451.t1"
1824,"Montipora_capitata_HIv3___TS.g30452.t1"
5986,"Montipora_capitata_HIv3___RNAseq.g37962.t1"
3764,"Montipora_capitata_HIv3___TS.g30454.t1"
2435,"Montipora_capitata_HIv3___TS.g30455.t1"
5755,"Montipora_capitata_HIv3___TS.g30456.t1"
599,"Montipora_capitata_HIv3___RNAseq.g37965.t1"
7867,"Montipora_capitata_HIv3___RNAseq.g37966.t1"
2799,"Montipora_capitata_HIv3___TS.g30459.t1"
1577,"Montipora_capitata_HIv3___TS.g30460.t1"
6384,"Montipora_capitata_HIv3___RNAseq.g37968.t1"
1971,"Montipora_capitata_HIv3___RNAseq.g37969.t1"
3958,"Montipora_capitata_HIv3___TS.g30462.t1"
9953,"Montipora_capitata_HIv3___RNAseq.g37972.t1"
3238,"Montipora_capitata_HIv3___RNAseq.g37973.t1"
1223,"Montipora_capitata_HIv3___RNAseq.g37974.t1"
3530,"Montipora_capitata_HIv3___TS.g30465.t1a"
347,"Montipora_capitata_HIv3___TS.g30465.t1b"
836,"Montipora_capitata_HIv3___RNAseq.g37976.t1"
299,"Montipora_capitata_HIv3___TS.g30467.t1"
527,"Montipora_capitata_HIv3___RNAseq.g37977.t1"
3674,"Montipora_capitata_HIv3___RNAseq.g37978.t1"
4548,"Montipora_capitata_HIv3___RNAseq.g37979.t1"
1770,"Montipora_capitata_HIv3___RNAseq.g37980.t1"
3653,"Montipora_capitata_HIv3___TS.g30472.t1"
743,"Montipora_capitata_HIv3___RNAseq.g37982.t1"
14503,"Montipora_capitata_HIv3___TS.g30474.t1"
659,"Montipora_capitata_HIv3___RNAseq.g37984.t1"
458,"Montipora_capitata_HIv3___RNAseq.g37985.t1"
1133,"Montipora_capitata_HIv3___TS.g30477.t1"
2911,"Montipora_capitata_HIv3___RNAseq.g37987.t1"
1304,"Montipora_capitata_HIv3___RNAseq.g37988.t1"
789,"Montipora_capitata_HIv3___RNAseq.g37989.t1"
398,"Montipora_capitata_HIv3___RNAseq.g37990.t1"
704,"Montipora_capitata_HIv3___RNAseq.g37991.t1"
2738,"Montipora_capitata_HIv3___RNAseq.g37992.t1"
2182,"Montipora_capitata_HIv3___RNAseq.g37993.t1"
236,"Montipora_capitata_HIv3___RNAseq.g37994.t1"
5337,"Montipora_capitata_HIv3___RNAseq.g37995.t1"
1068,"Montipora_capitata_HIv3___RNAseq.g37996.t1"
3758,"Montipora_capitata_HIv3___RNAseq.g37997.t1"
885,"Montipora_capitata_HIv3___TS.g30490.t1"
2869,"Montipora_capitata_HIv3___TS.g30491.t1"
3640,"Montipora_capitata_HIv3___TS.g30492.t1"
3119,"Montipora_capitata_HIv3___TS.g30493.t1"
9676,"Montipora_capitata_HIv3___RNAseq.g38003.t1"
936,"Montipora_capitata_HIv3___RNAseq.g38004.t1"
281,"Montipora_capitata_HIv3___RNAseq.g38005.t1"
1544,"Montipora_capitata_HIv3___RNAseq.g38006.t1"
524,"Montipora_capitata_HIv3___RNAseq.g38007.t1"
1211,"Montipora_capitata_HIv3___RNAseq.g38008.t1"
4599,"Montipora_capitata_HIv3___TS.g30500.t1"
